block,daycol,nitr_N,inoc,edge,well,plate_number,sqmm,green_per_arr
2,7,0,I+,TRUE,C12_0204,4,21.54722437,0.347088044
2,8,0,I+,TRUE,C12_0204,4,20.30323208,0.345788649
2,9,0,I+,TRUE,C12_0204,4,19.77009253,0.345738236
2,10,0,I+,TRUE,C12_0204,4,19.73814409,0.335640192
2,0,0,I+,TRUE,D1_0204,4,7.71155412,0.340732263
2,1,0,I+,TRUE,D1_0204,4,7.969138398,0.33483058
2,2,0,I+,TRUE,D1_0204,4,11.03618841,0.335704816
2,3,0,I+,TRUE,D1_0204,4,7.212359783,0.329381224
2,4,0,I+,TRUE,D1_0204,4,6.285855093,0.327788264
2,5,0,I+,TRUE,D1_0204,4,8.875675314,0.32751887
2,6,0,I+,TRUE,D1_0204,4,7.713550897,0.324282228
2,7,0,I+,TRUE,D1_0204,4,7.140475798,0.322884797
2,8,0,I+,TRUE,D1_0204,4,6.054228921,0.327609082
2,9,0,I+,TRUE,D1_0204,4,6.269880874,0.326182554
2,10,0,I+,TRUE,D1_0204,4,6.870910856,0.323457357
2,0,30,I+,FALSE,D2_0204,4,3.646115438,0.324446389
2,1,30,I+,FALSE,D2_0204,4,3.226792195,0.319251196
2,2,30,I+,FALSE,D2_0204,4,4.522700694,0.321977634
2,3,30,I+,FALSE,D2_0204,4,7.142472576,0.332523827
2,4,30,I+,FALSE,D2_0204,4,8.244693672,0.335505097
2,5,30,I+,FALSE,D2_0204,4,10.59490061,0.339077596
2,6,30,I+,FALSE,D2_0204,4,12.36404534,0.336840133
2,7,30,I+,FALSE,D2_0204,4,12.55972952,0.33710436
2,8,30,I+,FALSE,D2_0204,4,13.71586361,0.33779791
2,9,30,I+,FALSE,D2_0204,4,13.27058226,0.336097729
2,10,30,I+,FALSE,D2_0204,4,13.9195349,0.33172616
2,0,30,I+,FALSE,D3_0204,4,10.20153547,0.334606075
2,1,30,I+,FALSE,D3_0204,4,10.860472,0.332152953
2,2,30,I+,FALSE,D3_0204,4,14.39277113,0.335745632
2,3,30,I+,FALSE,D3_0204,4,14.48661966,0.340406832
2,4,30,I+,FALSE,D3_0204,4,16.30169027,0.343552401
2,5,30,I+,FALSE,D3_0204,4,16.45743891,0.344023604
2,6,30,I+,FALSE,D3_0204,4,16.59721332,0.342329448
2,7,30,I+,FALSE,D3_0204,4,16.60520043,0.345249839
2,8,30,I+,FALSE,D3_0204,4,17.2601434,0.347133287
2,9,30,I+,FALSE,D3_0204,4,17.02851723,0.346501511
2,10,30,I+,FALSE,D3_0204,4,17.94703481,0.341670657
2,0,25,I+,FALSE,D4_0204,4,7.625692694,0.328933392
2,1,25,I+,FALSE,D4_0204,4,9.291005003,0.331113289
2,2,25,I+,FALSE,D4_0204,4,13.54813431,0.340733852
2,3,25,I+,FALSE,D4_0204,4,18.8555685,0.357428849
2,4,25,I+,FALSE,D4_0204,4,20.9621686,0.359256047
2,5,25,I+,FALSE,D4_0204,4,20.13550278,0.355897224
2,6,25,I+,FALSE,D4_0204,4,20.33917407,0.35407792
2,7,25,I+,FALSE,D4_0204,4,22.3818773,0.356962808
2,8,25,I+,FALSE,D4_0204,4,21.66503423,0.357019042
2,9,25,I+,FALSE,D4_0204,4,21.33756275,0.354912587
2,10,25,I+,FALSE,D4_0204,4,21.59315025,0.346567544
2,0,30,I+,FALSE,D5_0204,4,4.856162512,0.321834318
2,1,30,I+,FALSE,D5_0204,4,5.283472864,0.324070139
2,2,30,I+,FALSE,D5_0204,4,7.140475798,0.331697475
2,3,30,I+,FALSE,D5_0204,4,9.542598949,0.342507143
2,4,30,I+,FALSE,D5_0204,4,11.79296702,0.349760147
2,5,30,I+,FALSE,D5_0204,4,12.0505513,0.353146007
2,6,30,I+,FALSE,D5_0204,4,12.80732991,0.349420024
2,7,30,I+,FALSE,D5_0204,4,11.75502825,0.349280035
2,8,30,I+,FALSE,D5_0204,4,11.75303147,0.348653937
2,9,30,I+,FALSE,D5_0204,4,10.59689739,0.346414941
2,10,30,I+,FALSE,D5_0204,4,12.01660608,0.340160143
2,0,20,I+,FALSE,D6_0204,4,4.818223742,0.320210248
2,1,20,I+,FALSE,D6_0204,4,4.710397765,0.322442691
2,2,20,I+,FALSE,D6_0204,4,6.72514611,0.330631514
2,3,20,I+,FALSE,D6_0204,4,9.201150022,0.343004508
2,4,20,I+,FALSE,D6_0204,4,10.62485227,0.348117798
2,5,20,I+,FALSE,D6_0204,4,11.58130862,0.347350463
2,6,20,I+,FALSE,D6_0204,4,12.42394866,0.345411363
2,7,20,I+,FALSE,D6_0204,4,13.05892386,0.347342679
2,8,20,I+,FALSE,D6_0204,4,13.47225677,0.347923158
2,9,20,I+,FALSE,D6_0204,4,13.55013109,0.348039109
2,10,20,I+,FALSE,D6_0204,4,14.40475179,0.339669612
2,0,45,I+,FALSE,D7_0204,4,3.182863094,0.284615095
2,1,45,I+,FALSE,D7_0204,4,1.479612015,0.299917558
2,2,45,I+,FALSE,D7_0204,4,0,NA
2,3,45,I+,FALSE,D7_0204,4,1.48360557,0.310205131
2,4,45,I+,FALSE,D7_0204,4,0,NA
2,5,45,I+,FALSE,D7_0204,4,0,NA
2,6,45,I+,FALSE,D7_0204,4,0,NA
2,7,45,I+,FALSE,D7_0204,4,0,NA
2,8,45,I+,FALSE,D7_0204,4,0,NA
2,9,45,I+,FALSE,D7_0204,4,0,NA
2,10,45,I+,FALSE,D7_0204,4,0,NA
2,0,10,I+,FALSE,D8_0204,4,14.58446175,0.347886048
2,1,10,I+,FALSE,D8_0204,4,17.29009506,0.344843033
2,2,10,I+,FALSE,D8_0204,4,20.21737065,0.348773977
2,3,10,I+,FALSE,D8_0204,4,21.51128238,0.356375372
2,4,10,I+,FALSE,D8_0204,4,20.19740288,0.357641716
2,5,10,I+,FALSE,D8_0204,4,21.82477642,0.359463469
2,6,10,I+,FALSE,D8_0204,4,23.48010484,0.35727725
2,7,10,I+,FALSE,D8_0204,4,22.83314898,0.358403207
2,8,10,I+,FALSE,D8_0204,4,23.11269781,0.358880844
2,9,10,I+,FALSE,D8_0204,4,22.08835103,0.357259735
2,10,10,I+,FALSE,D8_0204,4,22.54760982,0.348580798
2,0,25,I+,FALSE,D9_0204,4,4.428852159,0.317822602
2,1,25,I+,FALSE,D9_0204,4,2.957227253,0.320280697
2,2,25,I+,FALSE,D9_0204,4,2.643733209,0.319193016
2,3,25,I+,FALSE,D9_0204,4,3.877741611,0.328855152
2,4,25,I+,FALSE,D9_0204,4,6.154067788,0.342010407
2,5,25,I+,FALSE,D9_0204,4,7.935193183,0.346466174
2,6,25,I+,FALSE,D9_0204,4,8.979507736,0.345369699
2,7,25,I+,FALSE,D9_0204,4,10.4990553,0.346473729
2,8,25,I+,FALSE,D9_0204,4,9.253066233,0.346059005
2,9,25,I+,FALSE,D9_0204,4,8.843726877,0.347191093
2,10,25,I+,FALSE,D9_0204,4,9.332937327,0.341313606
2,0,25,I+,FALSE,D10_0204,4,2.412107037,0.303402215
2,1,25,I+,FALSE,D10_0204,4,0,NA
2,2,25,I+,FALSE,D10_0204,4,0,NA
2,3,25,I+,FALSE,D10_0204,4,1.491592679,0.304386237
2,4,25,I+,FALSE,D10_0204,4,0.856617483,NA
2,5,25,I+,FALSE,D10_0204,4,0,NA
2,6,25,I+,FALSE,D10_0204,4,0,NA
2,7,25,I+,FALSE,D10_0204,4,0,NA
2,8,25,I+,FALSE,D10_0204,4,0,NA
2,9,25,I+,FALSE,D10_0204,4,0,NA
2,10,25,I+,FALSE,D10_0204,4,0,NA
2,0,25,I+,FALSE,D11_0204,4,4.816226965,0.312601214
2,1,25,I+,FALSE,D11_0204,4,4.748336535,0.31885574
2,2,25,I+,FALSE,D11_0204,4,5.519092591,0.323508473
2,3,25,I+,FALSE,D11_0204,4,6.964759392,0.33057802
2,4,25,I+,FALSE,D11_0204,4,9.336930882,0.342211763
2,5,25,I+,FALSE,D11_0204,4,11.10607561,0.348160862
2,6,25,I+,FALSE,D11_0204,4,10.23747747,0.346612387
2,7,25,I+,FALSE,D11_0204,4,11.15399827,0.349596654
2,8,25,I+,FALSE,D11_0204,4,11.69911849,0.347448819
2,9,25,I+,FALSE,D11_0204,4,11.58929573,0.346137193
2,10,25,I+,FALSE,D11_0204,4,14.23901927,0.34126629
2,0,40,I+,TRUE,D12_0204,4,5.235550208,0.321672796
2,1,40,I+,TRUE,D12_0204,4,5.423247279,0.323251125
2,2,40,I+,TRUE,D12_0204,4,6.475548941,0.32649617
2,3,40,I+,TRUE,D12_0204,4,9.912002758,0.339379513
2,4,40,I+,TRUE,D12_0204,4,11.40359544,0.342178586
2,5,40,I+,TRUE,D12_0204,4,12.19831282,0.342626072
2,6,40,I+,TRUE,D12_0204,4,13.31451136,0.339654522
2,7,40,I+,TRUE,D12_0204,4,16.16790619,0.34315782
2,8,40,I+,TRUE,D12_0204,4,16.17988686,0.345217571
2,9,40,I+,TRUE,D12_0204,4,15.48301156,0.345256624
2,10,40,I+,TRUE,D12_0204,4,16.06806732,0.338241945
2,0,40,I+,TRUE,E1_0204,4,1.375779593,0.285518611
2,1,40,I+,TRUE,E1_0204,4,0,NA
2,2,40,I+,TRUE,E1_0204,4,0,NA
2,3,40,I+,TRUE,E1_0204,4,0,NA
2,4,40,I+,TRUE,E1_0204,4,0,NA
2,5,40,I+,TRUE,E1_0204,4,0,NA
2,6,40,I+,TRUE,E1_0204,4,0,NA
2,7,40,I+,TRUE,E1_0204,4,0,NA
2,8,40,I+,TRUE,E1_0204,4,0,NA
2,9,40,I+,TRUE,E1_0204,4,0,NA
2,10,40,I+,TRUE,E1_0204,4,0,NA
2,0,20,I+,FALSE,E2_0204,4,5.724760658,0.334654211
2,1,20,I+,FALSE,E2_0204,4,7.625692694,0.332381564
2,2,20,I+,FALSE,E2_0204,4,10.00984485,0.336078078
2,3,20,I+,FALSE,E2_0204,4,8.548203829,0.332896424
2,4,20,I+,FALSE,E2_0204,4,8.316577657,0.339606185
2,5,20,I+,FALSE,E2_0204,4,9.660408812,0.339857097
2,6,20,I+,FALSE,E2_0204,4,11.73905403,0.342690096
2,7,20,I+,FALSE,E2_0204,4,11.44552776,0.343274055
2,8,20,I+,FALSE,E2_0204,4,12.02858675,0.344968698
2,9,20,I+,FALSE,E2_0204,4,12.09248362,0.344264403
2,10,20,I+,FALSE,E2_0204,4,12.81132347,0.341548273
2,0,30,I+,FALSE,E3_0204,4,5.89648351,0.333544325
2,1,30,I+,FALSE,E3_0204,4,6.533455484,0.328950657
2,2,30,I+,FALSE,E3_0204,4,9.227108128,0.335258522
2,3,30,I+,FALSE,E3_0204,4,11.48146975,0.34582664
2,4,30,I+,FALSE,E3_0204,4,14.63438119,0.353233724
2,5,30,I+,FALSE,E3_0204,4,16.18188363,0.350364475
2,6,30,I+,FALSE,E3_0204,4,16.91270414,0.348304303
2,7,30,I+,FALSE,E3_0204,4,17.46780824,0.347418065
2,8,30,I+,FALSE,E3_0204,4,17.94304125,0.348971921
2,9,30,I+,FALSE,E3_0204,4,17.87315405,0.349140185
2,10,30,I+,FALSE,E3_0204,4,18.4502227,0.343098805
2,0,45,I+,FALSE,E4_0204,4,5.692812221,0.324413234
2,1,45,I+,FALSE,E4_0204,4,6.68720734,0.327328846
2,2,45,I+,FALSE,E4_0204,4,7.87728664,0.335521899
2,3,45,I+,FALSE,E4_0204,4,9.728299242,0.344188329
2,4,45,I+,FALSE,E4_0204,4,11.03419163,0.344318779
2,5,45,I+,FALSE,E4_0204,4,11.42555999,0.343684129
2,6,45,I+,FALSE,E4_0204,4,10.39721965,0.338790355
2,7,45,I+,FALSE,E4_0204,4,9.788202562,0.336606639
2,8,45,I+,FALSE,E4_0204,4,10.59290383,0.342976575
2,9,45,I+,FALSE,E4_0204,4,11.59728284,0.343625069
2,10,45,I+,FALSE,E4_0204,4,12.33609046,0.337547718
2,0,20,I+,FALSE,E5_0204,4,7.677608905,0.331367662
2,1,20,I+,FALSE,E5_0204,4,8.426400411,0.332446095
2,2,20,I+,FALSE,E5_0204,4,11.83489934,0.340998671
2,3,20,I+,FALSE,E5_0204,4,13.71586361,0.345783901
2,4,20,I+,FALSE,E5_0204,4,13.26059837,0.347770217
2,5,20,I+,FALSE,E5_0204,4,10.89242044,0.348236055
2,6,20,I+,FALSE,E5_0204,4,11.92076077,0.34616382
2,7,20,I+,FALSE,E5_0204,4,11.88681556,0.34856461
2,8,20,I+,FALSE,E5_0204,4,13.1348014,0.350617641
2,9,20,I+,FALSE,E5_0204,4,13.16674984,0.349534352
2,10,20,I+,FALSE,E5_0204,4,13.91154779,0.343978412
2,0,25,I+,FALSE,E6_0204,4,6.132103237,0.324326215
2,1,25,I+,FALSE,E6_0204,4,6.956772282,0.328902589
2,2,25,I+,FALSE,E6_0204,4,9.902018871,0.339754251
2,3,25,I+,FALSE,E6_0204,4,12.51580042,0.347241368
2,4,25,I+,FALSE,E6_0204,4,13.57808597,0.349865411
2,5,25,I+,FALSE,E6_0204,4,14.31889037,0.350359678
2,6,25,I+,FALSE,E6_0204,4,14.75418783,0.347881699
2,7,25,I+,FALSE,E6_0204,4,15.37318881,0.351079336
2,8,25,I+,FALSE,E6_0204,4,15.75856683,0.35207803
2,9,25,I+,FALSE,E6_0204,4,16.12198031,0.349716179
2,10,25,I+,FALSE,E6_0204,4,16.94664936,0.342701011
2,0,0,I+,FALSE,E7_0204,4,4.51072003,0.31990083
2,1,0,I+,FALSE,E7_0204,4,4.770301086,0.322564136
2,2,0,I+,FALSE,E7_0204,4,5.385308509,0.326646419
2,3,0,I+,FALSE,E7_0204,4,7.070588591,0.336526484
2,4,0,I+,FALSE,E7_0204,4,8.045015937,0.340603961
2,5,0,I+,FALSE,E7_0204,4,8.296609883,0.343100693
2,6,0,I+,FALSE,E7_0204,4,8.11090959,0.340599769
2,7,0,I+,FALSE,E7_0204,4,8.456352071,0.343700587
2,8,0,I+,FALSE,E7_0204,4,8.356513204,0.342610779
2,9,0,I+,FALSE,E7_0204,4,8.548203829,0.340695658
2,10,0,I+,FALSE,E7_0204,4,8.955546408,0.333682552
2,0,35,I+,FALSE,E8_0204,4,5.788657533,0.309286099
2,1,35,I+,FALSE,E8_0204,4,1.25796973,0.306512644
2,2,35,I+,FALSE,E8_0204,4,0,NA
2,3,35,I+,FALSE,E8_0204,4,0.207664844,NA
2,4,35,I+,FALSE,E8_0204,4,0,NA
2,5,35,I+,FALSE,E8_0204,4,0,NA
2,6,35,I+,FALSE,E8_0204,4,0,NA
2,7,35,I+,FALSE,E8_0204,4,0,NA
2,8,35,I+,FALSE,E8_0204,4,0,NA
2,9,35,I+,FALSE,E8_0204,4,0,NA
2,10,35,I+,FALSE,E8_0204,4,0,NA
2,0,40,I+,FALSE,E9_0204,4,2.252364849,0.306294566
2,1,40,I+,FALSE,E9_0204,4,0,NA
2,2,40,I+,FALSE,E9_0204,4,0,NA
2,3,40,I+,FALSE,E9_0204,4,0,NA
2,4,40,I+,FALSE,E9_0204,4,0,NA
2,5,40,I+,FALSE,E9_0204,4,0,NA
2,6,40,I+,FALSE,E9_0204,4,0,NA
2,7,40,I+,FALSE,E9_0204,4,0,NA
2,8,40,I+,FALSE,E9_0204,4,0,NA
2,9,40,I+,FALSE,E9_0204,4,0,NA
2,10,40,I+,FALSE,E9_0204,4,0,NA
2,0,20,I+,FALSE,E10_0204,4,7.382085857,0.338072609
2,1,20,I+,FALSE,E10_0204,4,8.903630197,0.335084926
2,2,20,I+,FALSE,E10_0204,4,11.3277179,0.339799305
2,3,20,I+,FALSE,E10_0204,4,15.33724681,0.350799626
2,4,20,I+,FALSE,E10_0204,4,18.20062553,0.356232577
2,5,20,I+,FALSE,E10_0204,4,15.23740795,0.352423509
2,6,20,I+,FALSE,E10_0204,4,15.26536283,0.34714196
2,7,20,I+,FALSE,E10_0204,4,16.79689106,0.349873062
2,8,20,I+,FALSE,E10_0204,4,16.77292973,0.349615069
2,9,20,I+,FALSE,E10_0204,4,16.73898451,0.348966268
2,10,20,I+,FALSE,E10_0204,4,17.37595649,0.341383947
2,0,20,I+,FALSE,E11_0204,4,1.505570121,0.301802037
2,1,20,I+,FALSE,E11_0204,4,0.62499131,NA
2,2,20,I+,FALSE,E11_0204,4,0,NA
2,3,20,I+,FALSE,E11_0204,4,1.247985843,0.318379547
2,4,20,I+,FALSE,E11_0204,4,1.549499222,0.328818052
2,5,20,I+,FALSE,E11_0204,4,2.328242388,0.332684302
2,6,20,I+,FALSE,E11_0204,4,3.362573055,0.329135535
2,7,20,I+,FALSE,E11_0204,4,4.321026182,0.333954147
2,8,20,I+,FALSE,E11_0204,4,6.715162223,0.337232969
2,9,20,I+,FALSE,E11_0204,4,7.861312421,0.341505474
2,10,20,I+,FALSE,E11_0204,4,8.955546408,0.33823336
2,0,45,I+,TRUE,E12_0204,4,0,NA
2,1,45,I+,TRUE,E12_0204,4,0,NA
2,2,45,I+,TRUE,E12_0204,4,0,NA
2,3,45,I+,TRUE,E12_0204,4,0,NA
2,4,45,I+,TRUE,E12_0204,4,0,NA
2,5,45,I+,TRUE,E12_0204,4,0,NA
2,6,45,I+,TRUE,E12_0204,4,0,NA
2,7,45,I+,TRUE,E12_0204,4,0,NA
2,8,45,I+,TRUE,E12_0204,4,0,NA
2,9,45,I+,TRUE,E12_0204,4,0,NA
2,10,45,I+,TRUE,E12_0204,4,0,NA
2,0,15,I+,TRUE,F1_0204,4,7.336159978,0.341410488
2,1,15,I+,TRUE,F1_0204,4,7.827367206,0.336016679
2,2,15,I+,TRUE,F1_0204,4,9.48868596,0.340978545
2,3,15,I+,TRUE,F1_0204,4,12.99103343,0.344714015
2,4,15,I+,TRUE,F1_0204,4,13.94149945,0.346001277
2,5,15,I+,TRUE,F1_0204,4,12.96108177,0.341407088
2,6,15,I+,TRUE,F1_0204,4,10.84050423,0.334967468
2,7,15,I+,TRUE,F1_0204,4,10.38124543,0.335048189
2,8,15,I+,TRUE,F1_0204,4,12.00861897,0.339685796
2,9,15,I+,TRUE,F1_0204,4,10.64282327,0.337213741
2,10,15,I+,TRUE,F1_0204,4,10.3932261,0.329640003
2,0,30,I+,FALSE,F2_0204,4,4.67645255,0.318174667
2,1,30,I+,FALSE,F2_0204,4,8.380474532,0.328321381
2,2,30,I+,FALSE,F2_0204,4,9.536608617,0.331751643
2,3,30,I+,FALSE,F2_0204,4,10.04778362,0.333693841
2,4,30,I+,FALSE,F2_0204,4,10.15361282,0.336703524
2,5,30,I+,FALSE,F2_0204,4,10.19754192,0.337185576
2,6,30,I+,FALSE,F2_0204,4,10.51902307,0.334618398
2,7,30,I+,FALSE,F2_0204,4,10.24945813,0.335562968
2,8,30,I+,FALSE,F2_0204,4,10.62085872,0.337119637
2,9,30,I+,FALSE,F2_0204,4,10.48707463,0.336458707
2,10,30,I+,FALSE,F2_0204,4,10.93634954,0.332079737
2,0,20,I+,FALSE,F3_0204,4,3.871751279,0.324500509
2,1,20,I+,FALSE,F3_0204,4,2.959224031,0.322645432
2,2,20,I+,FALSE,F3_0204,4,3.079030671,0.322687025
2,3,20,I+,FALSE,F3_0204,4,4.854165734,0.330695498
2,4,20,I+,FALSE,F3_0204,4,6.034261147,0.336238666
2,5,20,I+,FALSE,F3_0204,4,8.092938594,0.341043681
2,6,20,I+,FALSE,F3_0204,4,9.143243479,0.343008726
2,7,20,I+,FALSE,F3_0204,4,10.1995387,0.345112102
2,8,20,I+,FALSE,F3_0204,4,10.79058479,0.345108964
2,9,20,I+,FALSE,F3_0204,4,10.8864301,0.345299126
2,10,20,I+,FALSE,F3_0204,4,12.89518812,0.340745462
2,0,15,I+,FALSE,F4_0204,4,5.03786925,0.318514254
2,1,15,I+,FALSE,F4_0204,4,5.17365011,0.320784026
2,2,15,I+,FALSE,F4_0204,4,6.441603726,0.327152484
2,3,15,I+,FALSE,F4_0204,4,8.610103927,0.336560013
2,4,15,I+,FALSE,F4_0204,4,9.682373363,0.340789684
2,5,15,I+,FALSE,F4_0204,4,9.764241234,0.341108695
2,6,15,I+,FALSE,F4_0204,4,7.192392009,0.339642775
2,7,15,I+,FALSE,F4_0204,4,6.537449039,0.337875798
2,8,15,I+,FALSE,F4_0204,4,4.952007824,0.338310607
2,9,15,I+,FALSE,F4_0204,4,5.089785461,0.337670853
2,10,15,I+,FALSE,F4_0204,4,5.511105482,0.333535596
2,0,35,I+,FALSE,F5_0204,4,9.366882542,0.338677191
2,1,35,I+,FALSE,F5_0204,4,10.77061702,0.337857453
2,2,35,I+,FALSE,F5_0204,4,14.6423683,0.345384266
2,3,35,I+,FALSE,F5_0204,4,18.69782309,0.355114105
2,4,35,I+,FALSE,F5_0204,4,20.48094526,0.356821623
2,5,35,I+,FALSE,F5_0204,4,20.8743104,0.359093104
2,6,35,I+,FALSE,F5_0204,4,21.63108902,0.355710697
2,7,35,I+,FALSE,F5_0204,4,20.98213638,0.356678951
2,8,35,I+,FALSE,F5_0204,4,21.20777222,0.357480666
2,9,35,I+,FALSE,F5_0204,4,18.32043217,0.353039829
2,10,35,I+,FALSE,F5_0204,4,17.6395311,0.344564407
2,0,35,I+,FALSE,F6_0204,4,4.48076837,0.320877561
2,1,35,I+,FALSE,F6_0204,4,4.88012384,0.32502897
2,2,35,I+,FALSE,F6_0204,4,6.391684293,0.329711769
2,3,35,I+,FALSE,F6_0204,4,8.420410079,0.341823357
2,4,35,I+,FALSE,F6_0204,4,8.566174825,0.341614778
2,5,35,I+,FALSE,F6_0204,4,9.031423947,0.342324062
2,6,35,I+,FALSE,F6_0204,4,9.416801976,0.338815739
2,7,35,I+,FALSE,F6_0204,4,9.340924436,0.340849508
2,8,35,I+,FALSE,F6_0204,4,9.412808421,0.341181843
2,9,35,I+,FALSE,F6_0204,4,9.362888987,0.340851657
2,10,35,I+,FALSE,F6_0204,4,9.380859983,0.334106845
2,0,40,I+,FALSE,F7_0204,4,8.572165157,0.337421596
2,1,40,I+,FALSE,F7_0204,4,7.87728664,0.331545682
2,2,40,I+,FALSE,F7_0204,4,10.21151936,0.339457249
2,3,40,I+,FALSE,F7_0204,4,11.00224319,0.341415589
2,4,40,I+,FALSE,F7_0204,4,12.09847395,0.342335192
2,5,40,I+,FALSE,F7_0204,4,11.6711636,0.341022048
2,6,40,I+,FALSE,F7_0204,4,10.55296829,0.338234186
2,7,40,I+,FALSE,F7_0204,4,13.2226596,0.342843192
2,8,40,I+,FALSE,F7_0204,4,11.70311204,0.341504684
2,9,40,I+,FALSE,F7_0204,4,11.23786292,0.338939479
2,10,40,I+,FALSE,F7_0204,4,12.91715267,0.338484493
2,0,30,I+,FALSE,F8_0204,4,6.439606949,0.33499105
2,1,30,I+,FALSE,F8_0204,4,7.881280195,0.335390695
2,2,30,I+,FALSE,F8_0204,4,11.58130862,0.341179784
2,3,30,I+,FALSE,F8_0204,4,14.23502572,0.351814307
2,4,30,I+,FALSE,F8_0204,4,15.94227035,0.357259717
2,5,30,I+,FALSE,F8_0204,4,17.13833998,0.358680471
2,6,30,I+,FALSE,F8_0204,4,18.0269059,0.355164503
2,7,30,I+,FALSE,F8_0204,4,17.21222074,0.356429211
2,8,30,I+,FALSE,F8_0204,4,16.78491039,0.352810492
2,9,30,I+,FALSE,F8_0204,4,16.42948402,0.353157865
2,10,30,I+,FALSE,F8_0204,4,15.71264096,0.3489857
2,0,20,I+,FALSE,F9_0204,4,4.325019737,0.318515209
2,1,20,I+,FALSE,F9_0204,4,4.770301086,0.324475612
2,2,20,I+,FALSE,F9_0204,4,7.010685271,0.333180384
2,3,20,I+,FALSE,F9_0204,4,9.185175803,0.342641
2,4,20,I+,FALSE,F9_0204,4,10.25345168,0.344917193
2,5,20,I+,FALSE,F9_0204,4,10.80655901,0.345287763
2,6,20,I+,FALSE,F9_0204,4,10.99026253,0.341672335
2,7,20,I+,FALSE,F9_0204,4,11.34369212,0.34454674
2,8,20,I+,FALSE,F9_0204,4,11.21589837,0.343739962
2,9,20,I+,FALSE,F9_0204,4,10.9483302,0.344357393
2,10,20,I+,FALSE,F9_0204,4,11.31374046,0.338781798
2,0,0,I+,FALSE,F10_0204,4,4.832201183,0.328656015
2,1,0,I+,FALSE,F10_0204,4,5.774680092,0.32784379
2,2,0,I+,FALSE,F10_0204,4,7.026659489,0.331889944
2,3,0,I+,FALSE,F10_0204,4,9.744273461,0.341014182
2,4,0,I+,FALSE,F10_0204,4,11.0102303,0.345127758
2,5,0,I+,FALSE,F10_0204,4,11.46549554,0.34668836
2,6,0,I+,FALSE,F10_0204,4,10.86845911,0.342818979
2,7,0,I+,FALSE,F10_0204,4,11.66117972,0.345985328
2,8,0,I+,FALSE,F10_0204,4,11.56733118,0.345664196
2,9,0,I+,FALSE,F10_0204,4,12.28617103,0.346592349
2,10,0,I+,FALSE,F10_0204,4,12.54974564,0.34072916
2,0,35,I+,FALSE,F11_0204,4,5.559028138,0.322655243
2,1,35,I+,FALSE,F11_0204,4,5.884502846,0.324625142
2,2,35,I+,FALSE,F11_0204,4,6.645275016,0.329030185
2,3,35,I+,FALSE,F11_0204,4,9.021440061,0.337595165
2,4,35,I+,FALSE,F11_0204,4,12.02459319,0.352413765
2,5,35,I+,FALSE,F11_0204,4,12.5796973,0.35213264
2,6,35,I+,FALSE,F11_0204,4,11.9447221,0.347755777
2,7,35,I+,FALSE,F11_0204,4,10.92636565,0.348803635
2,8,35,I+,FALSE,F11_0204,4,11.55535052,0.346612085
2,9,35,I+,FALSE,F11_0204,4,11.62523772,0.348320701
2,10,35,I+,FALSE,F11_0204,4,12.75341693,0.342670665
2,0,10,I+,TRUE,F12_0204,4,4.167274326,0.298701022
2,1,10,I+,TRUE,F12_0204,4,0.630981642,NA
2,2,10,I+,TRUE,F12_0204,4,1.922896587,0.300404648
2,3,10,I+,TRUE,F12_0204,4,2.01075479,0.302932971
2,4,10,I+,TRUE,F12_0204,4,1.787115727,0.305562475
2,5,10,I+,TRUE,F12_0204,4,1.693267192,0.307414963
2,6,10,I+,TRUE,F12_0204,4,1.465634574,0.303286385
2,7,10,I+,TRUE,F12_0204,4,1.719225297,0.305971897
2,8,10,I+,TRUE,F12_0204,4,1.359805374,0.305947935
2,9,10,I+,TRUE,F12_0204,4,1.118195315,0.308401899
2,10,10,I+,TRUE,F12_0204,4,0.265571387,NA
2,0,5,I+,TRUE,G1_0204,4,4.568626573,0.336565894
2,1,5,I+,TRUE,G1_0204,4,5.349366517,0.333079729
2,2,5,I+,TRUE,G1_0204,4,8.398445528,0.342726029
2,3,5,I+,TRUE,G1_0204,4,11.06214651,0.348355586
2,4,5,I+,TRUE,G1_0204,4,12.81931058,0.349666195
2,5,5,I+,TRUE,G1_0204,4,14.19309339,0.351731653
2,6,5,I+,TRUE,G1_0204,4,14.61840697,0.349783555
2,7,5,I+,TRUE,G1_0204,4,16.10999965,0.350404656
2,8,5,I+,TRUE,G1_0204,4,17.81325073,0.352936014
2,9,5,I+,TRUE,G1_0204,4,18.16668032,0.352187469
2,10,5,I+,TRUE,G1_0204,4,17.78529584,0.347527849
2,0,35,I+,FALSE,G2_0204,4,5.690815443,0.3301661
2,1,35,I+,FALSE,G2_0204,4,6.303826089,0.327467535
2,2,35,I+,FALSE,G2_0204,4,7.457963397,0.33098415
2,3,35,I+,FALSE,G2_0204,4,10.23747747,0.340257056
2,4,35,I+,FALSE,G2_0204,4,14.76417171,0.35012535
2,5,35,I+,FALSE,G2_0204,4,16.10600609,0.352943578
2,6,35,I+,FALSE,G2_0204,4,17.91308959,0.34952467
2,7,35,I+,FALSE,G2_0204,4,18.0009478,0.350269961
2,8,35,I+,FALSE,G2_0204,4,18.51611635,0.350877673
2,9,35,I+,FALSE,G2_0204,4,18.50014213,0.349633764
2,10,35,I+,FALSE,G2_0204,4,19.2169852,0.344282292
